price,neighbourhood,latitude,longitude,room_type,availability_365
69,Bywater,29.96484488,-90.02980874,Entire home/apt,45
121,Bywater,29.96284854,-90.03975798,Entire home/apt,107
130,Bywater,29.96109622,-90.0421927,Entire home/apt,365
130,Bywater,29.96248079,-90.0405887,Entire home/apt,164
120,Bywater,29.9663107,-90.05083206,Entire home/apt,320
146,Bywater,29.96160836,-90.03316779,Entire home/apt,300
90,Bywater,29.96452628,-90.04641374,Private room,210
45,Bywater,29.96536703,-90.03176167,Private room,109
195,Bywater,29.9639735,-90.04384887,Entire home/apt,356
150,Bywater,29.96326758,-90.04597368,Shared room,0
100,Bywater,29.96472554,-90.0481614,Private room,16
120,Bywater,29.96392557,-90.03214691,Entire home/apt,247
120,Bywater,29.9648652,-90.04359655,Entire home/apt,85
55,Bywater,29.96439532,-90.04990972,Private room,267
225,Bywater,29.9659892,-90.04963508,Entire home/apt,358
80,Bywater,29.96430852,-90.04656024,Private room,0
130,Bywater,29.96394018,-90.04355887,Entire home/apt,338
139,Bywater,29.96398446,-90.04210062,Entire home/apt,357
99,Bywater,29.9618956,-90.03588529,Private room,354
140,Bywater,29.96272725,-90.03598743,Entire home/apt,348
145,Bywater,29.95912737,-90.04545779,Entire home/apt,365
240,Bywater,29.96393975,-90.04829287,Entire home/apt,276
135,Bywater,29.9641742,-90.05119338,Entire home/apt,365
110,Bywater,29.96154901,-90.03732954,Entire home/apt,34
129,Bywater,29.9637785,-90.04679732,Entire home/apt,240
70,Bywater,29.96760488,-90.04830739,Private room,358
133,Bywater,29.96436438,-90.05099493,Entire home/apt,365
175,Bywater,29.9630041,-90.03624337,Entire home/apt,344
160,Bywater,29.96355334,-90.04207747,Entire home/apt,358
135,Bywater,29.96611663,-90.04898684,Entire home/apt,328
150,Bywater,29.96311839,-90.04333665,Entire home/apt,354
85,Bywater,29.96559159,-90.04787929,Private room,88
100,Bywater,29.96860257,-90.04871044,Entire home/apt,275
175,Bywater,29.96258296,-90.03723694,Entire home/apt,362
45,Bywater,29.96208927,-90.0346025,Private room,209
88,Bywater,29.96722784,-90.04815497,Private room,358
225,Bywater,29.96275555,-90.03343958,Entire home/apt,153
105,Bywater,29.96605618,-90.0311953,Entire home/apt,0
65,Bywater,29.9643465,-90.04811006,Private room,256
45,Bywater,29.96328324,-90.04271138,Private room,292
300,Bywater,29.96323491,-90.04945883,Entire home/apt,274
109,Bywater,29.96270536,-90.03270107,Private room,289
180,Bywater,29.96378918,-90.05129451,Entire home/apt,358
475,Bywater,29.9633079,-90.04037064,Entire home/apt,296
120,Bywater,29.96065621,-90.03610719,Entire home/apt,338
100,Bywater,29.96762421,-90.0289974,Entire home/apt,71
225,Bywater,29.96205112,-90.04273391,Entire home/apt,8
100,Bywater,29.96322221,-90.03910449,Private room,360
50,Bywater,29.96499516,-90.02991688,Private room,90
90,Bywater,29.96246674,-90.04234559,Entire home/apt,308
55,Bywater,29.96180217,-90.03524403,Private room,157
71,Bywater,29.96321589,-90.04964611,Private room,365
109,Bywater,29.96267084,-90.0328825,Private room,303
99,Bywater,29.96176279,-90.03758978,Entire home/apt,157
140,Bywater,29.96688085,-90.04632393,Entire home/apt,346
132,Bywater,29.96021036,-90.03677324,Entire home/apt,359
93,Bywater,29.96376084,-90.04641085,Private room,163
125,Bywater,29.96200381,-90.03403141,Entire home/apt,359
159,Bywater,29.96270116,-90.03633979,Entire home/apt,153
90,Bywater,29.9609182,-90.03539085,Entire home/apt,173
105,Bywater,29.96414463,-90.04376207,Entire home/apt,35
95,Bywater,29.96523955,-90.04905212,Entire home/apt,311
150,Bywater,29.96316577,-90.04271172,Entire home/apt,312
65,Bywater,29.96334882,-90.04200788,Entire home/apt,50
200,Bywater,29.96238544,-90.0442442,Entire home/apt,293
89,Bywater,29.96267205,-90.0362685,Entire home/apt,163
260,Bywater,29.96381845,-90.04125352,Entire home/apt,134
350,Bywater,29.9640446,-90.04548038,Entire home/apt,365
449,Bywater,29.96529543,-90.04901208,Entire home/apt,353
150,Bywater,29.96290301,-90.04186671,Entire home/apt,342
99,Bywater,29.96477747,-90.02966811,Shared room,365
300,Bywater,29.96337592,-90.04522325,Entire home/apt,365
130,Bywater,29.96335137,-90.04359757,Entire home/apt,365
130,Bywater,29.96125232,-90.04178248,Entire home/apt,365
87,Bywater,29.96515063,-90.04486048,Entire home/apt,338
150,Bywater,29.96028821,-90.03719154,Entire home/apt,365
300,Bywater,29.96205352,-90.0382338,Entire home/apt,0
175,Bywater,29.96431534,-90.04933548,Entire home/apt,355
125,Bywater,29.96346541,-90.03215527,Entire home/apt,2
143,Bywater,29.96299756,-90.04185726,Entire home/apt,345
100,Bywater,29.96708656,-90.04973446,Entire home/apt,283
39,Bywater,29.96049906,-90.03334993,Private room,340
143,Bywater,29.96463016,-90.05033217,Entire home/apt,318
249,Bywater,29.96380746,-90.03094268,Entire home/apt,336
700,Bywater,29.96216914,-90.0322424,Entire home/apt,365
120,Bywater,29.96252547,-90.03581992,Entire home/apt,299
175,Bywater,29.96167356,-90.03518968,Entire home/apt,26
165,Bywater,29.96402818,-90.03989823,Entire home/apt,335
45,Bywater,29.96775738,-90.04803356,Private room,130
160,Bywater,29.96416437,-90.04412505,Private room,226
149,Bywater,29.96307498,-90.04326245,Entire home/apt,282
105,Bywater,29.96401253,-90.04438916,Entire home/apt,69
250,Bywater,29.9670455,-90.04863178,Entire home/apt,335
111,Bywater,29.96109018,-90.04106401,Entire home/apt,114
130,Bywater,29.96511846,-90.05059798,Entire home/apt,343
65,Bywater,29.96519697,-90.05003833,Private room,293
89,Bywater,29.96269562,-90.03830158,Private room,167
98,Bywater,29.96401088,-90.04187968,Private room,87
112,Bywater,29.9645924,-90.04483318,Entire home/apt,358
135,Bywater,29.96412152,-90.05025058,Entire home/apt,342
120,Bywater,29.96600067,-90.04614384,Entire home/apt,89
125,Bywater,29.96286027,-90.03980065,Entire home/apt,90
75,Bywater,29.96359276,-90.04191447,Private room,335
250,Bywater,29.96653688,-90.04878086,Entire home/apt,340
68,Bywater,29.96085014,-90.04179987,Entire home/apt,163
77,Bywater,29.96356005,-90.04332228,Private room,3
129,Bywater,29.96290321,-90.04769437,Entire home/apt,295
119,Bywater,29.96657426,-90.04582513,Entire home/apt,309
175,Bywater,29.96442577,-90.04506198,Entire home/apt,351
129,Bywater,29.96060172,-90.0343873,Entire home/apt,355
120,Bywater,29.96628417,-90.03171374,Entire home/apt,355
135,Bywater,29.96071214,-90.0332428,Entire home/apt,27
55,Bywater,29.96637318,-90.0299725,Private room,362
160,Bywater,29.9627612,-90.03972577,Entire home/apt,358
125,Bywater,29.96346715,-90.03203072,Entire home/apt,167
90,Bywater,29.9669762,-90.0473334,Entire home/apt,7
500,Bywater,29.96213934,-90.04509939,Entire home/apt,365
425,Bywater,29.9617654,-90.03429258,Entire home/apt,164
75,Bywater,29.96347615,-90.04055208,Entire home/apt,365
149,Bywater,29.96410276,-90.04022269,Entire home/apt,337
111,Bywater,29.963238,-90.0436631,Entire home/apt,0
135,Bywater,29.96065047,-90.03889266,Entire home/apt,311
100,Bywater,29.96300445,-90.04123784,Entire home/apt,153
160,Bywater,29.9675873,-90.04464119,Entire home/apt,121
600,Bywater,29.96558847,-90.04797118,Entire home/apt,344
160,Bywater,29.9624408,-90.03991502,Entire home/apt,351
130,Bywater,29.96301891,-90.03548477,Entire home/apt,291
95,Bywater,29.96259009,-90.03406869,Entire home/apt,77
436,Bywater,29.96198779,-90.03137907,Entire home/apt,293
75,Bywater,29.9603617,-90.03437462,Private room,244
115,Bywater,29.96534629,-90.04475666,Entire home/apt,304
295,Bywater,29.96376892,-90.04327845,Entire home/apt,326
88,Bywater,29.96353961,-90.04576783,Private room,344
90,Bywater,29.96635907,-90.0298144,Entire home/apt,153
120,Bywater,29.96437259,-90.04500696,Entire home/apt,136
35,Bywater,29.96501647,-90.05087972,Private room,190
150,Bywater,29.96118682,-90.03345856,Entire home/apt,99
500,Bywater,29.96701759,-90.04847933,Entire home/apt,73
300,Bywater,29.96068342,-90.03807312,Entire home/apt,365
170,Bywater,29.96312337,-90.03839344,Entire home/apt,149
99,Bywater,29.964724,-90.04237205,Private room,320
139,Bywater,29.96069221,-90.03391182,Entire home/apt,93
75,Bywater,29.96259063,-90.04603415,Private room,36
260,Bywater,29.96253368,-90.03128155,Entire home/apt,279
49,Bywater,29.9667767,-90.04501265,Entire home/apt,275
250,Bywater,29.96238009,-90.04276652,Entire home/apt,345
157,Bywater,29.96287657,-90.03557945,Entire home/apt,334
195,Bywater,29.96201865,-90.03847596,Entire home/apt,178
400,Bywater,29.96592098,-90.04513466,Entire home/apt,0
109,Bywater,29.9630987,-90.03296513,Private room,305
100,Bywater,29.96024641,-90.0358931,Entire home/apt,356
120,Bywater,29.96424672,-90.03997965,Private room,345
129,Bywater,29.96138344,-90.03510269,Entire home/apt,365
200,Bywater,29.96195117,-90.03672901,Private room,365
150,Bywater,29.96719874,-90.04638004,Entire home/apt,351
175,Central Business District,29.95141796,-90.07220213,Entire home/apt,161
100,Central Business District,29.95074298,-90.07142388,Entire home/apt,309
99,Central Business District,29.95434004,-90.07550041,Entire home/apt,365
110,Central Business District,29.95282762,-90.07132889,Entire home/apt,338
150,Central Business District,29.95123913,-90.06901113,Entire home/apt,0
120,Central Business District,29.95321675,-90.07108612,Entire home/apt,365
172,Central Business District,29.95201196,-90.07158618,Entire home/apt,365
266,Central Business District,29.95150796,-90.07072271,Entire home/apt,365
150,Central Business District,29.94546101,-90.07123478,Entire home/apt,298
275,Central Business District,29.94652648,-90.07045631,Entire home/apt,340
205,Central Business District,29.95107042,-90.07059106,Entire home/apt,279
171,Central Business District,29.95144042,-90.06900379,Entire home/apt,365
200,Central Business District,29.95026675,-90.06864473,Entire home/apt,144
165,Central Business District,29.95365856,-90.07207035,Entire home/apt,279
200,Central Business District,29.95070483,-90.06723562,Entire home/apt,144
195,Central Business District,29.94670121,-90.06865,Entire home/apt,351
56,Central Business District,29.94468993,-90.069638,Entire home/apt,275
2000,Central Business District,29.95277954,-90.06682149,Entire home/apt,365
150,Central Business District,29.95730533,-90.07407023,Entire home/apt,0
99,Central Business District,29.94522831,-90.06837772,Entire home/apt,118
199,Central Business District,29.95194807,-90.06718362,Entire home/apt,140
150,Central Business District,29.94907531,-90.07448658,Entire home/apt,87
150,Central Business District,29.95692582,-90.07447556,Entire home/apt,0
205,Central Business District,29.95167275,-90.07185453,Entire home/apt,260
180,Central Business District,29.95238471,-90.07333218,Entire home/apt,85
150,Central Business District,29.95185376,-90.07064589,Entire home/apt,15
225,Central Business District,29.94549433,-90.06749585,Entire home/apt,361
100,Central Business District,29.95032945,-90.06831792,Entire home/apt,0
110,Central Business District,29.95318369,-90.07585032,Entire home/apt,153
199,Central Business District,29.9412768,-90.07175083,Entire home/apt,322
200,Central Business District,29.9517622,-90.06798867,Entire home/apt,221
216,Central Business District,29.95091509,-90.07331545,Entire home/apt,342
130,Central Business District,29.95266688,-90.06973476,Entire home/apt,365
169,Central Business District,29.94977431,-90.06823682,Entire home/apt,359
350,Central Business District,29.94344497,-90.07285011,Entire home/apt,122
200,Central Business District,29.94710589,-90.07059725,Entire home/apt,264
90,Central Business District,29.95507505,-90.07536481,Private room,35
249,Central Business District,29.94492571,-90.07201666,Entire home/apt,359
120,Central Business District,29.95187779,-90.07221195,Private room,81
229,Central Business District,29.95080579,-90.06898811,Entire home/apt,357
295,Central Business District,29.95063916,-90.06689079,Entire home/apt,0
150,Central Business District,29.95270914,-90.07377382,Entire home/apt,163
112,Central Business District,29.953751,-90.071441,Entire home/apt,365
125,Central Business District,29.95076404,-90.0681708,Entire home/apt,307
5000,Central Business District,29.94710199,-90.07780063,Entire home/apt,358
100,Central Business District,29.94602245,-90.06673562,Entire home/apt,7
299,Central Business District,29.95290122,-90.06665133,Entire home/apt,0
400,Central Business District,29.94796895,-90.07193806,Entire home/apt,365
116,Central Business District,29.95374073,-90.07138116,Entire home/apt,365
80,Central Business District,29.95272483,-90.07112385,Private room,0
141,Central Business District,29.95148325,-90.0694774,Entire home/apt,365
175,Central Business District,29.94409761,-90.07114234,Entire home/apt,160
500,Central Business District,29.9504402,-90.06864041,Entire home/apt,0
150,Central Business District,29.9529853,-90.07183818,Entire home/apt,158
85,Central Business District,29.95621204,-90.07402723,Private room,43
550,Central Business District,29.95294259,-90.06867808,Entire home/apt,124
135,Central Business District,29.9486252,-90.06712927,Entire home/apt,0
300,Central Business District,29.94996382,-90.07137821,Entire home/apt,363
150,Central Business District,29.95140053,-90.07184627,Entire home/apt,263
200,Central Business District,29.9499076,-90.06859329,Entire home/apt,258
83,Central Business District,29.95470185,-90.07429235,Entire home/apt,362
89,Central Business District,29.9494895,-90.07465845,Private room,101
200,Central Business District,29.95064984,-90.06870563,Entire home/apt,286
150,Central Business District,29.95279493,-90.07125101,Private room,76
220,Central Business District,29.95366468,-90.0719163,Entire home/apt,354
399,Central Business District,29.95339822,-90.06769745,Entire home/apt,66
500,Central Business District,29.94987456,-90.066684,Entire home/apt,0
170,Central Business District,29.9533021,-90.07500837,Entire home/apt,65
600,Central Business District,29.95271814,-90.07153438,Entire home/apt,0
187,Central Business District,29.95203969,-90.06986213,Entire home/apt,349
83,Central Business District,29.95492692,-90.07575197,Entire home/apt,365
200,Central Business District,29.95235388,-90.0680969,Private room,0
250,Central Business District,29.94544148,-90.06720516,Entire home/apt,85
350,Central Business District,29.95119051,-90.06893463,Entire home/apt,153
223,Central Business District,29.94645899,-90.06610112,Entire home/apt,0
300,Central Business District,29.95138711,-90.07272604,Entire home/apt,361
270,Central Business District,29.95394664,-90.07284246,Entire home/apt,0
127,Central Business District,29.9539907,-90.07224172,Entire home/apt,365
295,Central Business District,29.95265794,-90.06792362,Entire home/apt,324
119,Central Business District,29.95338158,-90.07089196,Entire home/apt,365
150,Central Business District,29.95306918,-90.06706129,Entire home/apt,0
650,Central Business District,29.95365549,-90.06865406,Entire home/apt,0
117,Central Business District,29.95159585,-90.069192,Entire home/apt,365
218,Central Business District,29.95198426,-90.06827642,Entire home/apt,365
180,Central Business District,29.95280265,-90.06847308,Entire home/apt,154
375,Central Business District,29.95062697,-90.07206404,Entire home/apt,354
275,Central Business District,29.94433961,-90.07127705,Entire home/apt,141
550,Central Business District,29.95341336,-90.07145846,Entire home/apt,365
350,Central Business District,29.95192396,-90.06826205,Entire home/apt,153
269,Central Business District,29.95009831,-90.06724538,Entire home/apt,67
100,Central Business District,29.95045915,-90.06728046,Entire home/apt,150
200,Central Business District,29.95390785,-90.06800788,Entire home/apt,0
175,Central Business District,29.95539957,-90.07027212,Entire home/apt,142
250,Central Business District,29.9550458,-90.06997315,Entire home/apt,351
120,Central Business District,29.95043987,-90.0673756,Entire home/apt,23
126,Central Business District,29.95317993,-90.07188146,Entire home/apt,362
200,Central Business District,29.94630415,-90.06913456,Entire home/apt,331
89,Central Business District,29.95370151,-90.07038236,Entire home/apt,365
204,Central Business District,29.95238245,-90.07315294,Entire home/apt,0
100,Central Business District,29.9461317,-90.0682005,Entire home/apt,29
109,Central Business District,29.9546173,-90.07386932,Entire home/apt,365
184,Central Business District,29.95152309,-90.06834283,Entire home/apt,358
150,Central Business District,29.95068297,-90.07246391,Entire home/apt,318
400,Central Business District,29.95005485,-90.06588551,Entire home/apt,0
250,Central Business District,29.9509198,-90.06910658,Entire home/apt,365
249,Central Business District,29.95018366,-90.06870569,Entire home/apt,6
183,Central Business District,29.95229399,-90.07235841,Entire home/apt,271
395,Central Business District,29.9524462,-90.07064373,Entire home/apt,336
175,Central Business District,29.94987309,-90.06747236,Entire home/apt,348
125,Central Business District,29.95102983,-90.07000331,Entire home/apt,298
128,Central Business District,29.94314623,-90.07079187,Entire home/apt,324
216,Central Business District,29.95095882,-90.07295248,Entire home/apt,182
218,Central Business District,29.94988753,-90.07066008,Entire home/apt,362
295,Central Business District,29.94646681,-90.07058998,Entire home/apt,365
157,Central Business District,29.95028646,-90.07084319,Entire home/apt,364
75,Central Business District,29.94990746,-90.06704254,Entire home/apt,74
146,Central Business District,29.94979501,-90.0668077,Entire home/apt,317
350,Central Business District,29.95074856,-90.06909843,Shared room,0
200,Central Business District,29.94558685,-90.0730033,Entire home/apt,338
148,Central Business District,29.952111,-90.07036124,Entire home/apt,110
89,Central Business District,29.95309529,-90.07293324,Private room,0
160,Central Business District,29.94693151,-90.06676513,Entire home/apt,7
250,Central Business District,29.95292131,-90.06691619,Entire home/apt,76
200,Central Business District,29.95566287,-90.07151055,Private room,0
258,Central Business District,29.95477383,-90.07425791,Entire home/apt,362
197,Central Business District,29.9530128,-90.07088595,Entire home/apt,301
125,Central Business District,29.95103604,-90.06739206,Entire home/apt,266
175,Central Business District,29.9477581,-90.07130145,Entire home/apt,56
165,Central Business District,29.95330312,-90.07362338,Entire home/apt,138
225,Central Business District,29.95148729,-90.06822242,Entire home/apt,126
185,Central Business District,29.95197296,-90.07217629,Entire home/apt,0
125,Central Business District,29.95061723,-90.06677997,Entire home/apt,130
150,Central Business District,29.95472321,-90.0735081,Entire home/apt,166
250,Central Business District,29.95298664,-90.06983805,Entire home/apt,0
200,Central Business District,29.94692252,-90.07480442,Entire home/apt,144
250,Central Business District,29.94566394,-90.0654832,Entire home/apt,128
200,Central Business District,29.95121482,-90.06708801,Entire home/apt,323
